	('e_coli.fa.gz', 'e_coli_BW25113.fa')	('e_coli.fa.gz', 'Pichia_sorbitophila.fa')	('e_coli_BW25113.fa', 'Pichia_sorbitophila.fa')	entropies
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
100101010001001010010100100100010000100010010010010100010001	0	0	0	2.186848016292838
