seed1 seed2 unique1s unique2s %unique frames
100001111111111111111000000000000000000000000000000000000111	110001110000011100100100010010010000000000000001100000110111	0.976932919366	0.977600793521	0.978528923152
111111110111111100000000000000000000000010000000011100000001	100111111100000000010000000011000001100000000110001100000111	0.977258669599	0.977606179603	0.978675855466
100000011000000000000100000000011111100010000111000111110001	100010110000000000111000000000011100000011101100110000100011	0.977356911733	0.977528620023	0.978688135733
100000000000000000000000000000000001111111111111111110000001	111110000000000000011111000001011000110000000110000001000011	0.975525859333	0.977573001338	0.978846271097
100001001000001011000000101100011101100000001000100011100001	101000000000000110000100001000111010000001111101010001000011	0.977364021361	0.977498242521	0.978779268238
100000001110000001110110010000000010001001000101111100000001	100111111111111100000000000000000000000011111000000000000001	0.977385565688	0.977112814501	0.978821710564
111000000000001111110010011100000000011100000001000000010101	110001101110000000000010000110100000001000100100001011100011	0.977565460823	0.977642589516	0.979046633343
100000011111111111111111100000000000000000000000000000000001	100000101111110000000000000010000000000000000000011111111111	0.975542448465	0.977355619073	0.9786347058
100000000000000111111111101000000000000000000000000111011111	100000000011110000000000000001111110111110001110000000000001	0.97724229591	0.977033746819	0.979056112847
111111100000111100000000111100000001000000000000000011001001	111110000000000000011111111000010000000000000100000000011111	0.97746657236	0.977506644809	0.978676070909
110100100000110011100100011100000000000001000010001101000011	100000111001000000000000000000000100111100000011111111100001	0.977622122405	0.977318347386	0.978926415996
111000101000011000000000000001100010001000000011010101100111	100101000000001100001010000100001000010010101111000000100111	0.977675336894	0.977616736323	0.978921029914
101000100000111000001101000111111000000000010000000100000111	111111000100000111110000111000000000000000000000000110000111	0.977567615256	0.977507291139	0.978913058512
111101100011110000001000000000000000000001100111011100000001	101000110000000110011111001110010000000101000000000100000101	0.977432316879	0.977493287326	0.978877725815
111111000000000000000000000011100000000001000011000011111111	111111100000000000001000000011111100001111000000000000001001	0.977488116688	0.97737974872	0.978497037547
111100001000001111110001001100000011111000000000000000000001	111110000000100000000000000000000000000000111111111111100001	0.977083083329	0.977234539952	0.978975321619
111000110000001110100000001100001000001000000011100110000011	110000100000111111111110000000000011000000000001000100001001	0.977660686751	0.977415081417	0.978689643836
101010000000000000001000000011000101000001000110111111010101	100000000111100000000000000000000000000000000111111111111111	0.977500827841	0.977112814501	0.978474631447
100000011110000000111100111100000000000000110000000000111101	111110000000111000110000001011000000000001010010000001100011	0.977457739186	0.977635049001	0.978917798265
101000101101100010101100100000001000000010000011000110010001	101111111111110010000000000000000000000000111000000110000001	0.977576448431	0.977321579035	0.978548097604
100000111000000001111001100001100000000011000111110000000001	111111110000000000000001111000000000000001000001100000111101	0.97734226159	0.977543485609	0.978759232014
100000000011000010001111010000000000110100001000111000110011	111000010000000000011111111000000000010111111000000000000001	0.977486608585	0.977156549486	0.978648709613
111000101000011000000000000001100010001000000011010101100111	111001001001100001101000010000001000100101000001101100000001	0.977675336894	0.977291847863	0.978929001315
100001111111111111111100000000001000000000000000000000000001	100001001110001110001000100000000010000001000100000011011111	0.976076747789	0.977592822119	0.97857351991
100000110010010000000000111000010000011011100000110000110011	110000000000010001101101011101110000000010110000000000000111	0.977482299719	0.977446536135	0.978746736304
111111000100000111110000111000000000000000000000000110000111	100000000100000000000000001001100010011100001111111000010111	0.977507291139	0.977203085234	0.979004837348
101010000000000000001000000011000101000001000110111111010101	111111100000000000001000000011111100001111000000000000001001	0.977500827841	0.97737974872	0.97872217577
100110000000000010000001111100000000000001100011111100110001	100000001110000001110110010000000010001001000101111100000001	0.977438133848	0.977385565688	0.978688135733
111000000000001100001001001100001001000100001100001110110001	100000000000000111111111110000000000000011000000000000111111	0.977451275887	0.9772442349	0.978872555177
100001111111000000011111110001100000000000000001100000000001	111110000000000000011111000001011000110000000110000001000011	0.977065632424	0.977573001338	0.978793272051
110011100010000011110001011100000000000000000000000001101111	111110000000000000011111000001011000110000000110000001000011	0.977564383607	0.977573001338	0.97884648654
100011100000000000000110000000010100000000011110111111100001	100000111000000001111001100001100000000011000111110000000001	0.977420036612	0.97734226159	0.978790902175
100000000011100010000000110001011111000011000000111100000001	100000001001100110000000111000111000000000110110000001101001	0.977326749674	0.977462694381	0.978615315906
100000001000101000000000000111111000001000111111000011000001	100000000111110100000001110000000000000110111000011110000001	0.977246820219	0.97736531402	0.978711834493
110001101100000000000000100000000011111110000000001110011001	100001111111110000000000000000000000000000000111100011111001	0.977536375981	0.977373716308	0.978700200556
110111000000000000000000000000000000011111001111111110000001	100101100011001100010011011000000000000000000011101100000101	0.977263624794	0.977516770643	0.978723252987
100000000001111111110000000000000000011111111000000000000011	100000000000000000000011111001111100100010010011001100000011	0.97709234739	0.977010263502	0.978818909801
101001100001000001000000100100001010000000001001110111100011	100011111111111111111100000000000000000000000000000000000001	0.977550595237	0.975481693462	0.97888462
100000000011110000000000000001111110111110001110000000000001	100110000100001111100000000001000001000000110011000011100011	0.977033746819	0.977593899336	0.979000959369
100100000100100000001100000111110000001000110111001001000001	101010010000010100000000011001000101010100001000110000010111	0.977378025174	0.977707653385	0.979192272998
100011111111111111111100000000000000000000000000000000000001	100111000110000001100010111000010000000000000010111001100001	0.975481693462	0.977535298765	0.978637722006
100011111111111111111100000000000000000000000000000000000001	101000000000110001000100010011010000000000111010000111000111	0.975481693462	0.97760402517	0.978902717235
100011101100000010001000000001000000001110000011110000001111	100010110000000000111000000000011100000011101100110000100011	0.977619967972	0.977528620023	0.978745012757
111111000000000000000000000011100000000001000011000011111111	100000001000000000000000000000000001111111100011111100011011	0.977488116688	0.9768180881	0.978745012757
100000000000111111110000000000000000111110000000111110000001	100000100010110100100000011000000000010001011111001000000111	0.977195975606	0.977533144332	0.978721313997
100000101111110000000000000010000000000000000000011111111111	111000000000001111110010011100000000011100000001000000010101	0.977355619073	0.977565460823	0.979117729624
111111111110000000000000000000000000111000000000000000111111	111111100000000000001000000011111100001111000000000000001001	0.977435117642	0.97737974872	0.978644400748
111111111111111100000000000000000000000000100000000000001101	111000100001100110010100011010100000000000000010010001000111	0.977105704873	0.977662841184	0.978721960327
101000000110100100111000010011000100000100000010101000001011	100000011000000000000100000000011111100010000111000111110001	0.977662841184	0.977356911733	0.979092953648
100010000100000010000000000000000000110111011100011111001101	100000000000000111111111101000000000000000000000000111011111	0.977336013735	0.97724229591	0.978734886924
100000000000000000000000000000001111111111111111110000000001	110001110000011100100100010010010000000000000001100000110111	0.975546541888	0.977600793521	0.979015609512
111000000000000000100000000000000011111000000001111111110101	100010011101000000000000111100000000000000111101110000011001	0.977345708682	0.977483376935	0.978954854508
100111000110000001100010111000010000000000000010111001100001	100111100000000000000000111111000001100101110011000000000001	0.977535298765	0.977276551391	0.978673916477
101010001110001100001000000001010001011100010000000000010111	111111100000000000001000000011111100001111000000000000001001	0.977659609535	0.97737974872	0.978759232014
100000000000000000000000000000000001111111111111111110000001	101000000110100100111000010011000100000100000010101000001011	0.975525859333	0.977662841184	0.978864368332
100000000000000000000000000000001111111111111111110000000001	100000000000000111111111101000000000000000000000000111011111	0.975546541888	0.97724229591	0.978886343546
100000111000000000111111111000000000000001111100010000000001	100000010000000001101111100001000100000000110001100010001111	0.977211487522	0.977477559967	0.978511256803
100001111111111111111100000000001000000000000000000000000001	111111111111100000000000000000000000000000111110000000000011	0.976076747789	0.977322009922	0.978454595222
110100110000010111011000000000110000000100010001100000110001	100001111111110000000000000000000000000000000111100011111001	0.977551457011	0.977373716308	0.978747598077
100011111100011110000000000001000000000000010110011110000001	100111000110000001100010111000010000000000000010111001100001	0.977448906011	0.977535298765	0.978745228201
